id_ingrediente,energia_kcal,agua_g,alcohol_g,proteinas_g,hidratos_carbono_g,almidon_g,azucares_sencillos_g,azucares_libres_g,fibra_vegetal_g,grasa_total_g,ags_g,agm_g,agp_g,colesterol_mg,vitamina_a_eq_retinol_ug,retinol_ug,carotenoides_eq_beta_caroteno_ug,vit_d_ug,vit_e_eq_alpha_tocoferol_mg,vit_k_ug,vitamina_b1_mg,vitamina_b2_mg,eq_niacina_mg,vit_b6_mg,eq_folato_dietetico_ug,vit_b12_ug,pantotenico_mg,biotina_ug,vit_c_mg,calcio_mg,fosforo_mg,hierro_mg,iodo_ug,cinc_mg,magnesio_mg,sodio_mg,potasio_mg,manganeso_mg,cobre_mg,selenio_ug,omega3_g,tipo_omega3,grasas_trans_g,polifenoles_mg,probioticos_billones_ufc
284,655.0,24.9,0.0,4.1,0.0,0.0,0.0,0.0,0.0,71.0,29.3,32.4,5.3,57.0,11.0,11.0,0.0,0.0,0.11,46.0,0.1,0.02,4.1,0.37,3.0,0.0,0.35,0.0,0.0,3.0,38.0,0.7,11.0,0.6,4.0,560.0,75.0,0.0,0.06,1.0,0.08,ALA,0.3,0.0,0.0
285,250.0,63.2,0.0,16.2,0.0,0.0,0.0,0.0,0.0,20.6,9.2,7.5,1.7,79.5,16.0,16.0,0.0,0.0,0.18,15.0,0.13,0.2,7.6,0.15,2.9,1.1,0.4,1.0,0.0,8.0,130.0,3.2,5.4,2.2,15.7,60.0,230.0,0.02,0.15,1.0,0.08,ALA,0.5,0.0,0.0
286,151.0,77.1,0.0,11.1,0.0,0.0,0.0,0.0,0.0,11.8,5.0,4.6,0.8,80.6,0.0,0.0,0.0,0.0,0.15,15.0,0.13,0.2,6.0,0.82,3.1,1.5,0.5,1.0,0.0,7.5,204.0,3.1,2.3,6.1,23.3,87.0,395.0,0.03,0.25,1.0,0.07,ALA,0.4,0.0,0.0
287,178.0,70.3,0.0,17.9,0.0,0.0,0.0,0.0,0.0,11.8,5.1,4.6,0.8,78.0,0.0,0.0,0.0,0.0,0.14,15.0,0.14,0.25,9.5,0.2,4.0,2.0,0.6,1.0,0.0,6.0,170.0,1.7,5.0,2.8,22.0,52.0,310.0,0.02,0.14,1.0,0.06,ALA,0.4,0.0,0.0
288,238.0,62.4,0.0,10.0,5.5,2.7,2.8,2.8,0.0,19.6,6.8,8.9,3.0,50.0,0.0,0.0,0.0,0.01,0.01,5.0,0.04,0.13,3.7,0.1,2.0,0.01,0.6,2.0,0.0,51.0,160.0,1.9,0.0,0.0,15.0,703.0,140.0,0.16,0.27,11.5,0.04,ALA,0.2,0.0,0.0
289,534.0,29.8,0.0,19.4,0.2,0.0,0.2,0.2,0.0,50.6,20.6,23.1,4.0,80.0,0.0,0.0,0.0,0.5,0.07,5.0,0.04,0.12,0.0,0.11,3.0,0.8,0.0,0.0,0.0,21.0,59.0,1.1,0.0,1.4,9.0,929.0,53.0,0.0,0.0,0.0,0.05,ALA,0.2,0.0,0.0
290,519.0,33.3,0.0,15.3,0.9,0.0,0.9,0.9,0.0,50.5,26.8,18.7,2.6,76.0,0.0,0.0,0.0,0.0,0.57,6.0,0.56,0.25,11.5,0.16,2.0,0.85,0.9,0.0,0.0,13.0,90.0,1.7,11.0,1.4,23.0,889.0,232.0,0.04,0.08,21.1,0.06,ALA,0.3,0.0,0.0
291,293.0,53.7,0.0,14.4,3.1,2.6,0.48,0.48,0.0,24.8,8.5,11.3,2.1,70.0,0.0,0.0,0.0,0.0,0.07,5.0,0.23,0.15,6.6,0.03,0.9,2.0,0.4,2.0,0.0,50.6,250.0,1.0,3.6,2.4,7.5,672.0,230.0,0.02,0.24,17.4,0.03,ALA,0.2,0.0,0.0
292,356.0,43.7,0.0,21.2,1.9,0.0,1.9,1.9,0.0,29.3,12.4,13.1,2.5,72.6,0.0,0.0,0.0,0.0,0.29,6.0,0.33,0.15,11.5,0.14,0.9,0.9,0.9,0.0,0.0,18.4,270.0,2.1,10.9,1.2,10.3,1404.0,180.0,0.04,0.08,21.1,0.05,ALA,0.3,0.0,0.0
293,213.0,57.4,0.0,19.1,9.9,0.0,9.9,9.9,0.0,10.8,3.5,4.3,1.7,60.4,0.0,0.0,0.0,0.0,0.08,11.0,0.46,0.18,6.8,0.2,0.0,0.0,0.58,0.0,0.0,9.6,136.0,2.1,10.9,2.8,17.5,634.0,270.0,0.0,0.24,0.0,0.02,ALA,0.1,0.0,0.0
294,120.0,72.9,0.0,18.4,0.0,0.0,0.0,0.0,0.0,5.1,1.9,2.1,0.6,68.0,0.0,0.0,0.0,0.0,0.08,11.0,0.52,0.25,7.3,0.22,0.0,0.0,0.6,1.0,0.0,9.0,280.0,1.2,11.0,2.3,18.0,634.0,280.0,0.02,0.22,8.0,0.02,ALA,0.1,0.0,0.0
295,375.0,34.3,0.0,43.2,0.1,0.0,0.1,0.1,0.0,22.4,6.5,13.2,2.5,0.0,0.0,0.0,0.0,0.0,0.08,11.0,0.84,0.2,0.0,0.42,13.5,15.7,0.0,0.0,0.0,27.1,158.0,3.4,11.0,3.0,1.6,1661.0,153.0,0.0,0.1,0.0,0.04,ALA,0.1,0.0,0.0
296,136.0,69.5,0.0,21.4,0.0,0.0,0.0,0.0,0.0,5.6,1.9,2.7,0.66,70.9,0.0,0.0,0.0,0.0,0.08,11.0,0.57,0.25,6.7,0.41,0.0,0.0,0.0,0.0,0.0,12.7,223.0,2.3,11.4,2.2,17.1,1964.0,250.0,0.0,0.1,0.0,0.03,ALA,0.1,0.0,0.0
297,308.0,48.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,20.0,7.5,8.4,1.4,172.0,0.0,0.0,0.0,0.0,0.28,11.0,0.67,0.19,12.0,0.16,4.6,3.8,0.0,0.0,0.0,21.4,180.0,4.1,3.8,2.0,21.3,1470.0,230.0,0.0,0.0,0.0,0.02,ALA,0.1,0.0,0.0
298,348.0,47.5,0.0,25.0,0.0,0.0,0.0,0.0,0.0,27.5,11.3,1.5,4.7,88.5,13.0,11.0,0.0,0.0,0.29,6.0,0.2,0.15,0.25,0.14,0.9,0.9,0.9,0.0,0.0,20.0,160.0,1.6,10.9,1.2,200.0,70.0,200.0,0.04,0.08,21.1,0.05,ALA,0.2,0.0,0.0
299,256.0,55.1,0.0,6.9,16.7,14.7,2.0,2.0,1.3,17.7,8.1,5.6,0.9,64.3,4.1,4.1,0.0,0.17,0.31,5.0,0.05,0.11,4.5,0.04,5.0,0.5,0.6,0.0,0.0,27.6,22.0,8.2,4.9,0.88,14.6,680.0,150.0,0.011,0.04,11.8,0.04,ALA,0.2,0.0,0.0
300,266.0,60.5,0.0,11.9,1.3,1.3,0.0,0.0,0.0,23.7,8.3,9.9,2.1,73.9,0.0,0.0,0.0,0.0,0.09,7.0,0.16,0.15,4.3,0.03,2.2,2.4,0.36,0.0,0.0,59.1,143.0,0.83,8.6,3.1,11.0,766.0,207.0,0.03,0.06,6.1,0.04,ALA,0.2,0.0,0.0
301,81.5,79.8,0.0,15.2,3.7,3.2,0.5,0.5,0.0,0.65,0.18,0.21,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.0,0.0,0.0,0.0,0.0,0.02,ALA,0.1,0.0,0.0
302,444.0,33.3,0.0,21.0,1.7,1.7,0.0,0.0,0.1,39.2,14.6,17.6,4.5,79.0,0.0,0.0,0.0,0.0,0.78,9.0,0.18,0.2,7.5,0.15,3.0,1.4,0.8,3.0,0.0,10.0,167.0,1.0,15.0,1.7,35.0,2084.0,224.0,0.07,0.24,6.9,0.05,ALA,0.3,0.0,0.0
303,309.0,55.4,0.0,13.1,0.9,0.51,0.39,0.39,0.0,28.1,10.5,12.3,2.6,67.0,0.0,0.0,0.0,0.0,0.0,9.0,0.18,0.16,4.6,0.16,3.4,1.5,0.4,0.0,0.0,34.5,150.0,1.4,1.8,2.6,9.4,1060.0,210.0,0.028,0.07,11.5,0.05,ALA,0.3,0.0,0.0
304,438.0,34.4,0.0,19.3,1.4,1.3,0.09,0.09,0.0,39.5,14.1,18.6,4.7,77.7,0.0,0.0,0.0,0.0,0.27,10.0,0.18,0.19,7.3,0.16,4.2,2.6,1.1,0.0,0.0,15.7,242.0,1.0,14.7,1.8,11.2,1174.0,160.0,0.038,0.08,26.1,0.05,ALA,0.3,0.0,0.0
305,122.0,75.8,0.0,19.2,0.0,0.0,0.0,0.0,0.0,5.0,1.5,2.2,0.39,56.0,0.0,0.0,0.0,0.4,0.09,15.0,0.25,0.1,5.7,0.3,5.0,2.0,0.6,0.0,0.0,9.0,220.0,1.0,5.0,2.0,22.0,82.0,385.0,0.02,0.14,1.0,0.03,ALA,0.1,0.0,0.0
306,108.0,76.3,0.0,20.6,0.4,0.4,0.0,0.0,0.0,2.7,0.96,1.1,0.57,54.0,21.0,21.0,0.0,0.0,0.67,7.0,0.11,0.15,6.6,0.5,6.0,3.0,0.33,0.0,0.0,9.2,216.0,4.8,5.0,4.9,26.0,44.0,377.0,0.024,0.21,3.0,0.03,ALA,0.1,0.0,0.0
307,204.0,66.2,0.0,18.1,0.4,0.0,0.4,0.0,0.0,14.4,5.7,2.9,4.4,65.0,0.34,0.34,0.0,0.0,0.4,4.0,0.0,0.09,3.0,0.59,6.0,11.6,0.95,1.2,0.0,22.8,216.0,1.5,1.8,1.4,24.9,78.0,350.0,0.038,0.15,10.0,0.04,ALA,0.1,0.0,0.0
308,88.4,74.9,0.0,10.4,0.0,0.0,0.0,0.0,0.0,5.2,1.8,1.4,1.5,52.0,0.0,0.0,0.0,0.0,0.09,4.0,0.03,0.3,6.3,0.44,4.0,8.8,0.7,0.9,0.0,22.0,220.0,1.0,5.0,3.9,22.0,67.0,360.0,0.01,0.06,17.0,0.02,ALA,0.1,0.0,0.0
309,138.0,70.9,0.0,22.1,0.5,0.0,0.0,0.0,0.0,5.3,2.1,1.1,1.6,65.0,0.0,0.0,0.0,0.0,0.16,4.0,0.17,0.11,3.7,0.5,5.0,10.0,0.8,1.0,0.0,17.0,180.0,1.3,5.0,4.5,26.0,67.0,360.0,0.01,0.07,20.0,0.03,ALA,0.1,0.0,0.0
310,113.0,75.4,0.0,21.6,0.0,0.0,0.0,0.0,0.0,3.0,0.9,0.82,0.58,65.0,0.0,0.0,0.0,0.0,0.27,6.0,0.09,0.06,10.5,0.3,5.0,1.0,0.8,0.0,0.0,14.0,210.0,2.8,2.0,2.2,24.0,44.0,276.0,0.04,0.22,17.0,0.02,ALA,0.1,0.0,0.0
311,102.0,75.3,0.0,23.7,0.6,0.0,0.6,0.0,0.0,0.6,0.24,0.12,0.18,65.0,0.0,0.0,0.0,0.0,0.01,4.0,0.19,0.12,4.0,0.43,4.0,8.7,0.69,0.9,0.0,17.0,180.0,1.3,5.0,3.9,22.0,57.0,306.0,0.01,0.06,17.4,0.02,ALA,0.1,0.0,0.0
312,137.0,72.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,5.9,2.3,1.2,1.8,52.0,0.0,0.0,0.0,0.0,0.13,4.0,0.03,0.3,6.3,0.5,5.0,10.0,0.8,1.0,0.0,22.8,216.0,1.0,5.0,3.9,22.0,67.0,360.0,0.038,0.06,17.0,0.02,ALA,0.1,0.0,0.0
313,256.0,63.0,0.0,15.4,0.0,0.0,0.0,0.0,0.0,21.6,9.3,9.5,0.9,67.5,0.0,0.0,0.0,0.0,0.2,6.0,0.04,0.17,9.0,0.28,9.5,1.0,0.33,0.0,0.0,9.2,139.0,1.8,5.6,3.5,12.9,49.0,260.0,0.01,0.07,1.0,0.04,ALA,0.2,0.0,0.0
314,234.0,61.8,0.0,22.0,0.0,0.0,0.0,0.0,0.0,16.2,6.9,6.9,0.48,66.0,1.0,1.0,0.0,0.0,0.18,6.0,0.06,0.31,8.0,0.27,9.0,2.0,0.6,0.0,0.0,15.0,160.0,2.7,6.0,4.3,17.0,86.0,290.0,0.04,0.15,3.0,0.05,ALA,0.3,0.0,0.0
315,200.0,67.4,0.0,18.6,0.0,0.0,0.0,0.0,0.0,14.0,6.3,6.6,0.49,70.0,22.0,22.0,0.0,0.0,0.19,6.0,0.038,0.064,7.0,0.23,8.0,1.0,0.5,0.0,0.0,8.1,139.0,1.9,6.0,3.6,18.0,61.0,264.0,0.0087,0.074,1.0,0.06,ALA,0.4,0.0,0.0
316,120.0,75.4,0.0,20.3,0.0,0.0,0.0,0.0,0.0,4.3,1.7,1.9,0.23,59.0,0.0,0.0,0.0,0.0,0.15,6.0,0.07,0.24,9.5,0.32,10.0,2.0,0.7,0.0,0.0,7.0,180.0,2.1,6.0,4.3,20.0,61.0,350.0,0.04,0.14,3.0,0.04,ALA,0.2,0.0,0.0
317,160.0,71.6,0.0,19.1,0.0,0.0,0.0,0.0,0.0,9.3,3.8,4.6,0.39,70.0,4.0,4.0,0.0,0.5,0.15,6.0,0.11,0.12,5.5,0.54,16.0,1.0,0.55,0.0,0.0,10.0,172.0,2.1,6.0,3.6,17.0,51.0,330.0,0.01,0.067,1.0,0.05,ALA,0.3,0.0,0.0
318,107.0,76.5,0.0,20.9,0.0,0.0,0.0,0.0,0.0,2.6,1.1,0.98,0.2,70.0,0.0,0.0,0.0,0.0,0.19,7.0,0.14,0.26,7.4,0.4,5.0,1.0,0.85,0.0,0.0,13.0,195.0,2.1,2.8,2.3,16.0,93.0,369.0,0.03,0.25,8.1,0.04,ALA,0.2,0.0,0.0
319,120.0,77.4,0.0,16.6,0.0,0.0,0.0,0.0,0.0,6.0,2.7,2.4,0.35,62.8,0.0,0.0,0.0,0.0,0.19,4.0,0.07,0.24,7.5,0.61,3.3,2.0,13.0,0.0,0.0,8.0,199.0,2.9,2.8,7.1,20.0,85.0,304.0,0.027,0.094,8.5,0.03,ALA,0.1,0.0,0.0
320,242.0,62.8,0.0,18.6,0.0,0.0,0.0,0.0,0.0,18.6,6.3,6.6,0.49,70.0,22.0,0.0,0.0,0.0,0.19,0.0,0.04,0.06,7.0,0.23,0.0,1.0,0.0,0.0,0.0,8.1,139.0,1.9,6.0,3.6,18.0,61.0,264.0,0.0,0.0,1.0,0.06,ALA,0.4,0.0,0.0
321,131.0,75.1,0.0,18.6,0.0,0.0,0.0,0.0,0.0,6.3,2.6,2.4,0.41,73.0,0.0,0.0,0.0,0.0,0.08,6.0,0.14,0.24,6.7,0.43,9.0,1.4,0.99,0.0,0.0,11.0,237.0,3.0,3.0,3.3,17.0,105.0,329.0,0.012,0.065,15.6,0.04,ALA,0.2,0.0,0.0
322,131.0,73.9,0.0,20.7,0.0,0.0,0.0,0.0,0.0,5.4,2.0,2.3,0.19,59.0,4.0,4.0,0.0,0.0,0.15,7.0,0.041,0.16,8.1,0.32,8.0,2.0,0.64,0.0,0.0,8.0,198.0,2.1,3.0,3.8,18.0,60.0,350.0,0.01,0.077,17.4,0.03,ALA,0.1,0.0,0.0
323,205.0,65.8,0.0,20.6,0.0,0.0,0.0,0.0,0.0,13.6,4.7,6.5,0.92,71.2,4.0,4.0,0.0,0.0,0.14,7.0,0.06,0.16,9.0,0.39,5.9,1.0,0.85,0.0,0.0,12.0,204.0,1.5,2.6,4.7,25.5,87.0,395.0,0.03,0.25,8.1,0.04,ALA,0.2,0.0,0.0
324,134.0,76.9,0.0,14.8,0.0,0.0,0.0,0.0,0.0,8.3,4.3,2.8,0.19,95.0,0.0,0.0,0.0,0.0,0.08,4.0,0.025,0.07,2.6,0.04,2.0,1.5,2.4,0.0,3.4,9.0,79.0,10.0,0.0,2.5,8.0,46.0,270.0,0.01,0.09,45.9,0.02,ALA,0.1,0.0,0.0
325,114.0,77.7,0.0,17.3,1.3,0.0,1.3,0.0,0.0,4.4,1.2,1.0,1.1,131.0,8.0,8.0,0.0,0.0,0.63,0.0,0.46,1.1,6.6,0.0,0.0,2.7,2.5,0.0,5.3,5.0,176.0,4.3,0.0,2.2,20.0,80.0,257.0,0.0,0.41,10.4,0.04,EPA/DHA,0.1,0.0,0.0
326,118.0,77.6,0.0,16.5,0.21,0.0,0.21,0.0,0.0,5.7,2.3,1.6,0.6,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.86,0.0,0.0,0.0,5.2,2.6,0.0,5.0,4.0,160.0,6.1,0.0,2.1,16.0,118.0,248.0,0.0,0.4,32.0,0.04,EPA/DHA,0.1,0.0,0.0
327,149.0,74.4,0.0,15.6,0.71,0.0,0.71,0.0,0.0,9.3,2.7,2.4,2.7,136.0,9.0,9.0,0.0,0.0,1.2,0.0,0.43,1.2,0.0,0.0,0.0,4.2,2.6,0.0,6.0,22.0,164.0,1.7,0.0,3.1,15.0,111.0,262.0,0.0,0.0,0.0,0.04,EPA/DHA,0.1,0.0,0.0
328,104.0,79.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,1.6,1.0,0.5,140.0,0.0,0.0,0.0,1.0,0.52,0.0,0.19,1.0,10.5,0.3,3.0,13.0,2.3,0.0,6.0,6.0,210.0,4.8,0.0,2.0,23.0,92.0,263.0,0.041,0.36,22.0,0.04,EPA/DHA,0.1,0.0,0.0
329,131.0,73.5,0.0,20.7,0.93,0.93,0.0,0.0,0.0,4.9,1.7,0.58,1.4,354.0,36000.0,36000.0,0.0,1.1,0.6,56.0,0.31,3.2,19.4,0.59,136.0,39.0,6.8,27.0,23.0,7.6,407.0,18.0,14.0,6.5,23.0,77.0,363.0,0.31,1.3,56.0,0.05,EPA/DHA,0.1,0.0,0.0
330,137.0,70.7,0.0,20.7,2.2,2.2,0.0,0.0,0.0,5.0,1.7,1.2,0.75,371.0,20010.0,20000.0,60.0,1.2,0.4,0.0,0.34,3.5,15.5,0.6,240.0,75.0,0.0,0.0,15.0,8.0,360.0,10.2,0.0,3.9,19.0,72.0,297.0,0.0,0.0,0.0,0.05,EPA/DHA,0.1,0.0,0.0
331,136.0,72.0,0.0,22.1,1.2,1.2,0.0,0.0,0.0,4.7,1.6,1.1,0.75,492.0,33.0,33.0,0.0,1.3,0.4,80.0,0.32,2.5,14.8,0.8,380.0,25.0,6.6,210.0,28.0,18.0,240.0,7.4,3.0,3.2,13.0,68.0,218.0,0.29,0.32,55.0,0.05,EPA/DHA,0.1,0.0,0.0
332,130.0,71.8,0.0,19.5,5.3,5.3,0.0,0.0,0.0,3.4,1.3,0.45,0.74,261.0,18000.0,17720.0,1680.0,1.7,0.7,33.0,0.29,2.9,17.8,0.88,592.0,65.0,7.3,100.0,32.0,6.1,352.0,6.9,14.0,4.8,21.0,116.0,330.0,0.33,3.2,21.0,0.05,EPA/DHA,0.1,0.0,0.0
333,157.0,73.7,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.3,3.6,4.9,1.1,116.0,0.0,0.0,0.0,0.0,0.51,0.0,0.49,0.5,8.2,0.35,4.0,0.8,0.64,0.0,4.4,9.6,197.0,3.0,14.0,2.6,20.0,93.0,278.0,0.34,0.23,12.0,0.06,ALA,0.2,0.0,0.0
334,193.0,70.1,0.0,15.3,0.0,0.0,0.0,0.0,0.0,14.6,5.6,7.2,0.9,180.0,0.0,0.0,0.0,0.0,0.21,0.0,0.17,0.49,7.5,0.17,4.0,7.0,0.97,1.0,7.0,6.0,170.0,2.2,14.0,2.7,33.0,420.0,250.0,0.045,0.64,15.0,0.06,ALA,0.2,0.0,0.0
335,148.0,73.7,0.0,17.8,0.0,0.0,0.0,0.0,0.0,8.5,3.0,3.3,0.4,62.0,0.0,0.0,0.0,0.0,0.3,0.0,0.15,0.33,6.1,0.15,5.0,5.0,1.6,0.0,5.0,8.0,170.0,2.6,14.0,2.3,14.0,80.0,234.0,0.038,0.16,14.7,0.06,ALA,0.2,0.0,0.0
336,219.0,65.3,0.0,14.9,3.7,3.7,0.0,0.0,0.0,16.1,7.0,7.2,0.9,87.0,0.0,0.0,0.0,1.7,0.1,0.0,0.13,0.34,6.1,0.31,7.0,3.8,0.65,0.0,3.1,6.0,133.0,3.0,14.0,2.9,16.0,69.0,315.0,0.026,0.17,9.4,0.06,ALA,0.2,0.0,0.0
337,131.0,76.9,0.0,15.3,0.0,0.0,0.0,0.0,0.0,7.8,3.0,2.4,0.32,260.0,0.0,0.0,0.0,0.0,0.44,0.0,0.03,0.25,7.0,0.03,13.0,6.0,0.0,3.0,18.0,8.0,400.0,1.7,0.0,1.9,21.0,75.0,420.0,0.04,0.2,0.0,0.03,ALA,0.1,0.0,0.0
338,303.0,57.7,0.0,11.5,0.0,0.0,0.0,0.0,0.0,28.6,12.3,8.1,0.65,217.0,19.0,19.0,0.0,0.63,3.0,0.2,0.087,0.12,2.0,0.041,2.0,2.1,0.0,0.0,0.0,4.0,331.0,1.2,0.0,1.0,15.0,64.0,318.0,0.0,0.0,0.0,0.03,ALA,0.1,0.0,0.0
339,80.7,83.2,0.0,14.1,0.0,0.0,0.0,0.0,0.0,2.7,0.96,0.61,0.35,320.0,0.0,0.0,0.0,3.0,0.0,0.0,0.085,0.43,5.4,0.1,3.0,2.8,0.9,0.0,12.3,7.0,196.0,18.9,0.0,2.0,14.0,153.0,303.0,0.017,0.083,17.8,0.02,ALA,0.1,0.0,0.0
340,90.2,80.7,0.0,16.7,0.0,0.0,0.0,0.0,0.0,2.6,0.89,0.67,0.35,0.0,27.0,27.0,0.0,12.0,0.0,0.0,0.048,0.24,7.0,0.11,12.0,3.9,0.0,0.0,31.0,10.0,219.0,6.4,0.0,1.8,14.0,157.0,238.0,0.019,0.25,17.7,0.02,ALA,0.1,0.0,0.0
341,87.3,81.3,0.0,16.2,0.0,0.0,0.0,0.0,0.0,2.5,0.86,0.64,0.34,242.0,14.0,14.0,0.0,11.0,0.0,0.0,0.047,0.23,6.5,0.04,11.0,3.8,1.0,0.0,38.5,10.0,224.0,8.0,0.0,1.6,14.0,198.0,340.0,0.019,0.26,44.3,0.02,ALA,0.1,0.0,0.0
342,102.0,79.3,0.0,16.9,0.0,0.0,0.0,0.0,0.0,3.8,1.2,0.57,1.1,385.0,60.0,60.0,0.0,0.0,0.45,12.0,0.34,1.8,11.7,0.55,93.0,15.0,3.1,32.0,16.0,7.1,254.0,7.3,7.0,2.7,17.0,173.0,247.0,0.15,0.77,206.0,0.03,EPA/DHA,0.1,0.0,0.0
343,90.3,80.8,0.0,16.5,0.0,0.0,0.0,0.0,0.0,2.7,0.9,0.6,0.4,400.0,105.0,105.0,0.0,0.0,0.45,12.0,0.49,1.8,12.0,0.3,31.0,55.0,4.3,37.0,7.0,10.0,260.0,7.4,7.0,2.4,17.0,220.0,270.0,0.16,0.42,93.0,0.03,EPA/DHA,0.1,0.0,0.0
344,131.0,76.2,0.0,16.7,0.0,0.0,0.0,0.0,0.0,7.1,2.1,1.5,1.4,380.0,419.0,419.0,0.0,1.0,0.2,12.0,0.37,2.5,11.2,0.5,63.0,25.0,4.0,80.0,13.0,10.0,260.0,12.0,7.0,1.8,18.0,200.0,290.0,0.05,0.37,40.0,0.03,EPA/DHA,0.1,0.0,0.0
345,76.0,81.2,0.0,18.5,0.06,0.0,0.06,0.0,0.0,0.2,0.01,0.01,0.12,40.0,30.0,30.0,0.0,0.1,0.4,0.0,0.09,0.03,0.6,0.001,4.0,0.0,0.0,0.0,0.0,6.3,74.0,42.0,0.0,0.33,9.1,207.0,174.0,0.006,0.14,0.0,0.01,ALA,0.0,0.0,0.0
346,123.0,80.4,0.0,10.6,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.6,1.4,2550.0,9.0,9.0,0.0,0.0,1.2,30.0,0.16,0.28,7.0,0.2,6.0,2.8,2.8,0.0,18.0,10.0,400.0,3.6,0.0,1.6,20.0,153.0,312.0,0.048,0.54,17.0,0.25,EPA/DHA,0.1,0.0,0.0
347,133.0,79.7,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.3,2.4,2.1,1.3,2100.0,0.0,0.0,0.0,0.0,1.2,30.0,0.2,0.25,5.4,0.1,6.0,8.0,2.3,0.0,18.0,10.0,320.0,2.1,0.0,1.4,17.0,125.0,240.0,0.044,0.24,9.0,0.25,EPA/DHA,0.1,0.0,0.0
348,109.0,82.3,0.0,10.1,0.0,0.0,0.0,0.0,0.0,7.6,1.8,1.5,0.88,2000.0,7.0,0.0,0.0,0.0,1.2,30.0,0.16,0.26,6.0,0.16,13.0,5.7,2.3,6.1,23.0,12.0,350.0,2.5,0.0,1.3,15.0,158.0,280.0,0.04,0.14,10.0,0.25,EPA/DHA,0.1,0.0,0.0
349,76.6,82.1,0.0,15.4,1.5,0.0,1.5,0.0,0.0,1.0,0.3,0.2,0.2,34.0,90.0,90.0,0.0,0.0,0.4,0.1,0.03,0.21,4.2,0.14,16.0,0.0,0.36,0.0,0.0,46.0,169.0,14.0,27.0,1.2,51.0,56.0,314.0,0.5,0.34,24.3,0.18,EPA/DHA,0.0,0.0,0.0
350,82.6,80.6,0.0,16.9,1.5,0.0,1.5,0.0,0.0,1.0,0.3,0.2,0.2,34.0,0.0,0.0,0.0,0.0,0.4,0.1,0.03,0.08,4.2,0.1,17.0,0.0,0.36,0.0,0.0,46.0,169.0,14.0,27.0,1.2,51.0,56.0,314.0,0.5,0.34,24.3,0.18,EPA/DHA,0.0,0.0,0.0
351,83.5,79.4,0.0,15.9,0.7,0.0,0.7,0.0,0.0,1.9,0.24,0.45,0.68,89.0,1.0,1.0,0.0,0.0,1.5,0.04,0.13,0.088,3.4,0.06,16.0,0.95,2.4,4.5,3.0,61.0,234.0,1.0,100.0,1.6,24.0,270.0,220.0,0.034,0.7,130.0,0.07,EPA/DHA,0.0,0.0,0.0
352,80.6,81.7,0.0,16.3,0.7,0.0,0.7,0.0,0.0,1.4,0.41,0.1,0.5,168.0,77.0,77.0,0.0,0.0,2.7,0.07,0.07,0.15,7.0,0.03,5.1,1.3,0.5,0.0,0.0,144.0,190.0,0.32,64.0,1.1,37.8,110.0,280.0,0.035,0.59,44.8,0.35,EPA/DHA,0.0,0.0,0.0
353,124.0,75.4,0.0,19.5,0.0,0.0,0.0,0.0,0.0,5.1,0.69,1.1,2.2,100.0,31.0,31.0,0.0,0.0,2.3,0.04,0.1,0.15,6.3,0.3,20.0,0.0,0.35,0.0,0.0,30.0,160.0,1.3,40.0,3.8,48.0,370.0,270.0,0.15,0.66,37.4,0.25,EPA/DHA,0.0,0.0,0.0
354,127.0,74.7,0.0,20.1,0.0,0.0,0.0,0.0,0.0,5.2,0.71,1.2,2.2,100.0,52.0,52.0,0.0,0.0,2.3,0.05,0.1,0.15,6.1,0.35,20.0,0.0,0.35,0.0,0.0,29.0,160.0,1.3,40.0,5.5,48.0,370.0,270.0,0.15,0.66,37.4,0.25,EPA/DHA,0.0,0.0,0.0
355,80.6,81.7,0.0,16.3,0.7,0.0,0.0,0.0,0.0,1.4,0.41,0.1,0.5,168.0,77.0,10.0,0.0,0.0,2.7,0.0,0.07,0.15,7.0,0.03,0.0,1.3,0.0,0.0,0.0,144.0,190.0,0.32,64.0,1.1,37.8,110.0,280.0,0.0,0.0,44.8,0.3,EPA/DHA,0.0,0.0,0.0
356,85.4,80.4,0.0,17.7,0.5,0.0,0.5,0.0,0.0,1.4,0.22,0.22,0.5,105.0,16.0,16.0,0.0,0.0,1.5,0.5,0.08,0.05,27.0,0.1,17.0,1.0,2.4,0.0,0.0,100.0,300.0,1.0,30.0,0.8,30.0,400.0,400.0,0.03,0.7,130.0,0.3,EPA/DHA,0.0,0.0,0.0
357,94.2,78.7,0.0,18.0,1.5,0.0,1.5,0.0,0.0,1.8,0.33,0.46,0.66,185.0,54.0,54.0,0.0,0.01,1.5,0.04,0.02,0.02,3.2,0.06,5.0,1.9,0.28,0.0,0.0,115.0,215.0,3.3,90.0,1.1,69.0,305.0,221.0,0.01,0.1,24.3,0.3,EPA/DHA,0.0,0.0,0.0
